Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2016","2016","tonnes","17","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2017","2017","tonnes","15","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2018","2018","tonnes","38","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2019","2019","tonnes","29","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2020","2020","tonnes","25","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2015","2015","tonnes","103","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2016","2016","tonnes","30","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2017","2017","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2018","2018","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2019","2019","tonnes","17","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","875","Meat, beef, preparations","2020","2020","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","867","Meat, cattle","2015","2015","tonnes","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","867","Meat, cattle","2016","2016","tonnes","22","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","867","Meat, cattle","2018","2018","tonnes","203","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","867","Meat, cattle","2019","2019","tonnes","29","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","867","Meat, cattle","2020","2020","tonnes","21","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2015","2015","tonnes","44097","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2016","2016","tonnes","43819","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2017","2017","tonnes","36480","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2018","2018","tonnes","43764","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2019","2019","tonnes","55265","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","867","Meat, cattle","2020","2020","tonnes","66935","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2015","2015","tonnes","225","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2016","2016","tonnes","688","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2017","2017","tonnes","524","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2018","2018","tonnes","571","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2019","2019","tonnes","519","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2020","2020","tonnes","248","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2015","2015","tonnes","8061","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2016","2016","tonnes","3541","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2017","2017","tonnes","5559","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2018","2018","tonnes","2801","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2019","2019","tonnes","4957","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","870","Meat, cattle, boneless (beef & veal)","2020","2020","tonnes","2127","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2015","2015","tonnes","44","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2016","2016","tonnes","24","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","64","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2018","2018","tonnes","319","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2019","2019","tonnes","42","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1058","Meat, chicken","2020","2020","tonnes","108","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2015","2015","tonnes","1732","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2016","2016","tonnes","1732","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","3384","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2018","2018","tonnes","4500","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2019","2019","tonnes","3940","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1058","Meat, chicken","2020","2020","tonnes","6146","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2015","2015","tonnes","1781","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2016","2016","tonnes","1936","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1527","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2018","2018","tonnes","792","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2019","2019","tonnes","341","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1061","Meat, chicken, canned","2020","2020","tonnes","297","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2015","2015","tonnes","489","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2016","2016","tonnes","435","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","288","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2018","2018","tonnes","451","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2019","2019","tonnes","479","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1061","Meat, chicken, canned","2020","2020","tonnes","485","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1164","Meat, dried nes","2015","2015","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1164","Meat, dried nes","2016","2016","tonnes","114","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1164","Meat, dried nes","2017","2017","tonnes","40","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1164","Meat, dried nes","2018","2018","tonnes","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1164","Meat, dried nes","2020","2020","tonnes","1361","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1069","Meat, duck","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1069","Meat, duck","2016","2016","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1069","Meat, duck","2017","2017","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1069","Meat, duck","2018","2018","tonnes","351","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1069","Meat, duck","2019","2019","tonnes","238","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1069","Meat, duck","2020","2020","tonnes","448","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1017","Meat, goat","2017","2017","tonnes","965","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1017","Meat, goat","2019","2019","tonnes","0","","Official data"
