Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","100","India","21095","Employment by age, 25 to 54, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","58088.246","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21096","Employment by age, 55 to 64, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","7401.315","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21092","Employment by age, 65+, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","2184.027","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21098","Employment by status of employment, total, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","83748.638","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21108","Employment by status of employment, employees, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","4033.886","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21109","Employment by status of employment, self-employed, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","79714.752","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21072","Labour force participation rate by age, total (15+), rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","36.67","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21122","Labour force participation rate by age, 15 to 24, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","26.91","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21123","Labour force participation rate by age, 25 to 54, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","44.52","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21124","Labour force participation rate by age, 55 to 64, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","34.71","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21117","Labour force participation rate by age, 65+, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","13.54","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21125","Share of employment by status of employment, total, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","100","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21133","Share of employment by status of employment, employees, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","4.8","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21135","Share of employment by status of employment, self-employed, rural areas","33","Female","2005","2005","3022","Household survey","1000 persons","95.2","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","33","Female","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","77246.213","X","International reliable sources",""
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","33","Female","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","74898.019","X","International reliable sources",""
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","33","Female","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","72778.667","X","International reliable sources",""
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","33","Female","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","69897.248","X","International reliable sources",""
"OE","Employment Indicators","100","India","21066","Employment in agriculture, forestry and fishing by age, total (15+)","33","Female","2010","2010","3022","Household survey","1000 persons","58782.964","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21088","Employment in agriculture, forestry and fishing by age, 15 to 24","33","Female","2010","2010","3022","Household survey","1000 persons","8896.14","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21089","Employment in agriculture, forestry and fishing by age, 25 to 54","33","Female","2010","2010","3022","Household survey","1000 persons","41331.857","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
